20111116,San Jose State,81,San Francisco,83,0
20111117,Temple,69,Western Michigan,55,0
20111117,Tulsa,65,Western Kentucky,49,0
20111117,Purdue,91,Iona,90,0
20111117,LSU,82,Northwestern,88,0
20111117,Maryland,42,Alabama,62,0
20111117,Virginia Commonwealth,54,Seton Hall,69,0
20111117,Maine,60,Connecticut,80,0
20111117,Asbury,48,Morehead State,100,0
20111117,Alcorn State,62,West Virginia,97,0
20111117,Florida Christian College,44,Bethune-Cookman,62,0
20111117,North Carolina A&T,66,Campbell,94,0
20111117,Mercer,66,Furman,46,0
20111117,New Jersey Tech,58,Massachusetts,79,0
20111117,Loyola-Maryland,73,Maryland-Baltimore County,63,0
20111117,Fairfield,57,Minnesota,67,0
20111117,Texas A&M,60,Mississippi State,69,0
20111117,North Carolina Pembroke,58,NC-Greensboro,71,0
20111117,Hampton,51,Richmond,72,0
20111117,Pennsylvania,78,Rider,72,0
20111117,Lyndon State,37,Yale,101,0
20111117,Northwestern State,67,Alabama State,60,0
20111117,Prairie View A&M,59,Florida Gulf Coast,68,0
20111117,Coker,50,East Carolina,63,0
20111117,Wichita State,67,Colorado,58,0
20111117,Western Carolina,80,Presbyterian,73,0
20111117,Sacred Heart,75,Rutgers,91,0
20111117,North Florida,55,Florida,91,0
20111117,Northern Illinois,55,Iowa,88,0
20111117,Niagara,52,Missouri,83,0
20111117,Southern,65,Rice,80,0
20111117,Georgia Tech,53,Saint Joseph&#039;s,66,0
20111117,SIU-Edwardsville,38,Illinois State,68,0
20111117,Tennessee-Martin,45,Arkansas State,63,0
20111117,Tennessee Temple,41,Murray State,83,0
20111117,Western Illinois,55,Michigan,59,0
20111117,Southern Miss,52,Denver,59,0
20111117,Lipscomb,64,Illinois,79,0
20111117,Idaho,52,Montana,57,0
20111117,Montana State-Billings,60,Southern Utah,63,0
20111117,Arizona,81,St. Johns,72,0
20111117,Eastern Washington,65,Oregon,73,0
20111117,Canisius,70,UNLV,95,0
20111117,Southern California,54,San Diego State,56,0
20111117,Pacific,54,Nevada,78,0
20111117,Sacramento State,68,Washington State,79,0
20111118,Norfolk State,61,Drexel,56,0
20111118,Western Kentucky,57,LSU,76,0
20111118,Temple,77,Purdue,85,0
20111118,Maryland-Eastern Shore,52,Tulane,73,0
20111118,Drake,59,Mississippi,63,0
20111118,Tulsa,65,Northwestern,69,0
20111118,Western Michigan,88,Iona,94,0
20111118,Texas A&M,58,St. Johns,57,0
20111118,Ball State,50,Indiana State,57,0
20111118,Lehigh,82,William & Mary,57,0
20111118,Texas State-San Marcos,94,Toledo,91,0
20111118,Davidson,69,Duke,82,0
20111118,Cal State Fullerton,73,Nicholls State,63,0
20111118,TCU,57,Virginia,55,0
20111118,District of Columbia,81,Duquesne,97,0
20111118,Seton Hall,78,Saint Joseph&#039;s,70,0
20111118,Texas Southern,41,Michigan State,76,0
20111118,Maryland,78,Colorado,71,0
20111118,Webber International,61,Georgia Southern,84,0
20111118,Kennesaw State,65,Chattanooga,59,0
20111118,Delaware,69,Villanova,79,0
20111118,Miami (Ohio),60,Xavier,66,0
20111118,High Point,72,UCF,84,0
20111118,St. Bonaventure,64,Cleveland State,67,0
20111118,Arkansas-Little Rock,51,Eastern Michigan,62,0
20111118,St. Peter&#039;s,62,Fairleigh Dickinson,73,0
20111118,Binghamton,49,Fordham,64,0
20111118,McNeese State,50,Georgia State,69,0
20111118,Samford,57,Jacksonville,70,0
20111118,Eastern Kentucky,73,Liberty,65,0
20111118,Concordia (MI),68,Detroit,113,0
20111118,Spalding,43,Coastal Carolina,87,0
20111118,Arizona,57,Mississippi State,67,0
20111118,California Riverside,49,Youngstown State,53,0
20111118,Boston College,64,Holy Cross,86,0
20111118,Houston,87,Arkansas,78,0
20111118,South Carolina Upstate,70,Texas-Pan American,66,0
20111118,Coppin State,65,Oklahoma,92,0
20111118,IUPUI,49,Wisconsin-Milwaukee,62,0
20111118,Rutgers Camden,53,Elon,87,0
20111118,New Mexico,76,Arizona State,71,0
20111118,Winthrop,73,Marquette,95,0
20111118,Houston Baptist,64,Louisiana-Lafayette,73,0
20111118,Akron,59,Valparaiso,62,0
20111118,Virginia Commonwealth,60,Georgia Tech,73,0
20111118,Southwestern,42,Northern Arizona,103,0
20111118,Jackson State,41,Ohio State,85,0
20111118,Western St. (Colo.),37,Air Force,65,0
20111118,Longwood,60,Brigham Young,92,0
20111118,Delaware State,69,Notre Dame,93,0
20111118,Alabama,70,Wichita State,60,0
20111118,Colorado Christian,66,Idaho State,93,0
20111118,Stanford,70,California Davis,49,0
20111118,Westmont,61,Santa Barbara,82,0
